url,product_id,category,title,price,scraped,timestamp
https://www.amazon.com/Lavley-Rather-Golfing-Novelty-Socks/dp/B07TT9F9FV/ref=zg_bs_fashion_25/144-0817804-9574927?pd_rd_i=B09B2QJ4DK&psc=1,B07TT9F9FV,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}",,,1,1640083508.511726
https://www.amazon.com/Arctix-Womens-Insulated-Black-X-Small/dp/B00V9XN248/ref=zg_bs_fashion_30/144-0817804-9574927?pd_rd_i=B08V4D3Z8F&psc=1,B00V9XN248,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}",,,1,1640083508.523555
https://www.amazon.com/Carhartt-Workwear-T-Shirt-Regular-Heather/dp/B093RL62G7/ref=zg_bs_fashion_9/144-0817804-9574927?pd_rd_i=B09FJ1VDVJ&psc=1,B093RL62G7,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}",,,1,1640083508.535693
https://www.amazon.com/Gildan-Mens-T-Shirt-White-Small/dp/B07CX4V3CW/ref=zg_bs_fashion_10/144-0817804-9574927?pd_rd_i=B091FNSFN1&psc=1,B07CX4V3CW,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}",,,1,1640083508.546624
https://www.amazon.com/Hanes-Pullover-EcoSmart-Fleece-Sweatshirt/dp/B071GCRXN9/ref=zg_bs_fashion_27/144-0817804-9574927?pd_rd_i=B09KHPWXVQ&psc=1,B071GCRXN9,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}",,,1,1640083508.560892
https://www.amazon.com/Hanes-EcoSmart-Fleece-Sweatshirt-Small/dp/B072K68D77/ref=zg_bs_fashion_8/144-0817804-9574927?pd_rd_i=B092NFH7G9&psc=1,B072K68D77,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}",,,1,1640083508.572767
https://www.amazon.com/Fruit-Loom-Coolzone-Briefs-Pack-Assorted/dp/B097C326W1/ref=zg_bs_fashion_16/144-0817804-9574927?pd_rd_i=B0931R1M2B&psc=1,B097C326W1,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}",,,1,1640083508.584566
https://www.amazon.com/Dickies-Multi-Pack-Dri-Tech-Moisture-Control/dp/B01N6YAVNM/ref=zg_bs_fashion_3/144-0817804-9574927?pd_rd_i=B07QTVKNNQ&psc=1,B01N6YAVNM,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}",,,1,1640083508.595843
https://www.amazon.com/Lavley-Novelty-Socks-Bring-Bacon/dp/B071Z2B2C4/ref=zg_bs_fashion_5/144-0817804-9574927?pd_rd_i=B09B2QMT9K&psc=1,B071Z2B2C4,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}",,,1,1640083508.6073
https://www.amazon.com/Alimens-Gentle-Button-Regular-Flannel/dp/B07CXYV1PW/ref=zg_bs_fashion_21/144-0817804-9574927?pd_rd_i=B07CY398FB&psc=1,B07CXYV1PW,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}",,,1,1640083508.618848
https://www.amazon.com/TRAVANDO-Wallet-Blocking-AUSTIN-Minimalist/dp/B07P73KK1J/ref=zg_bs_fashion_19/144-0817804-9574927?pd_rd_i=B09CNRC22H&psc=1,B07P73KK1J,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}",,,1,1640083508.635898
https://www.amazon.com/Achiou-Touchscreen-Gloves-Winter-Texting/dp/B077M5Q6FG/ref=zg_bs_fashion_23/144-0817804-9574927?pd_rd_i=B077SQQT7F&psc=1,B077M5Q6FG,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}",,,1,1640083508.649086
https://www.amazon.com/Crocs-unisex-adult-Womens-Classic-Slippers/dp/B082YNQKB7/ref=zg_bs_fashion_7/144-0817804-9574927?pd_rd_i=B01M1ABQ8M&psc=1,B082YNQKB7,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}",,,1,1640083508.660034
https://www.amazon.com/Layering-Initial-Necklaces-Paperclip-Necklace/dp/B08L8Y43C4/ref=zg_bs_fashion_29/144-0817804-9574927?pd_rd_i=B08L8W9FSQ&psc=1,B08L8Y43C4,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}",,,1,1640083508.670824
https://www.amazon.com/Fruit-Loom-Sweatshirts-Sweatshirt-12-Pack-Black/dp/B09DTFLCYS/ref=zg_bs_fashion_11/144-0817804-9574927?pd_rd_i=B08YHGGVK5&psc=1,B09DTFLCYS,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}",,,1,1640083508.684
https://www.amazon.com/Gildan-Fleece-Hooded-Sweatshirt-G18500/dp/B01M1CX371/ref=zg_bs_fashion_18/144-0817804-9574927?pd_rd_i=B07P6SYXSH&psc=1,B01M1CX371,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}",,,1,1640083508.69636
https://www.amazon.com/followme-45902-9-S-Fleece-Pajama-Sleepwear/dp/B06Y1V56FC/ref=zg_bs_fashion_1/144-0817804-9574927?pd_rd_i=B07BPCYZTS&psc=1,B06Y1V56FC,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}",,,1,1640083508.707735
https://www.amazon.com/Fruit-Loom-Sweatpants-Sweatpants-12-Pack-Navy/dp/B09DTDFVTQ/ref=zg_bs_fashion_12/144-0817804-9574927?pd_rd_i=B09KFZVKR9&psc=1,B09DTDFVTQ,"{'name': 'fashion', 'url': 'https://www.amazon.com/Best-Sellers/zgbs/fashion/'}",,,1,1640083508.719372
